Plotn;Year;Biomass;caterpillars.predation;dung.removal;Groundwater.recharge;Litter.decomposition;N_leaching_risk2015;P_leaching_risk_comb;pathogen.infection;Phosphatase;Potential.nitrification;Root.biomass;Root.decomposition;seed.depletion;soilAmmoniaflxs;soilCflxs;soilNitrateflxs;G_STD;M_STD;F_STD;LUI;deltaLUI;deltaGstd;deltaMstd;deltaFstd;Clay;Fine.Silt;Medium.Silt;Coarse.Silt;Fine.Sand;Medium.Sand;Coarse.Sand;pH;Soil.depth;Soil.type;TWI;plot_isolation;Longitude_Dec_Plotcenter;Latitude_Dec_Plotcenter;soilPC1;soilPC2;soilPC3
AEG01;0;339.444444444444;0.82;-0.213434287423518;600.439257873428;0.737887556084099;1690.1;98.2281874968402;0.013010424136366;1491.4910360026;1112.8398283835;2.486;18.03333333;0.848;-0.216723360151116;1.41591627883967;-0.794576196399002;0;1.95363636363636;2.27909090909091;2.04272727272727;0.249265369248283;0;0.28186612949196;0.89500324444439;643;132;107;85;17;7;9;6.525;17;Rendzina;6.57671;49.9202062884035;9.3419867529;48.3980050128;-2.17489144995615;-1.16604162249083;0.924452797428347
AEG01;2008;995;;;;;;;;;;;;;;;;0;1.83;1.14;1.72;;;;;643;132;107;85;17;7;9;6.525;17;Rendzina;6.57671;49.9202062884035;9.3419867529;48.3980050128;-2.17489144995615;-1.16604162249083;0.924452797428347
AEG01;2009;305;;;;;;;;;;;;;;;;0;1.95;1.15;1.76;;;;;643;132;107;85;17;7;9;6.525;17;Rendzina;6.57671;49.9202062884035;9.3419867529;48.3980050128;-2.17489144995615;-1.16604162249083;0.924452797428347
AEG01;2010;397;;;;;;;;;;;;;;;;0;1.95;2.97;2.22;;;;;643;132;107;85;17;7;9;6.525;17;Rendzina;6.57671;49.9202062884035;9.3419867529;48.3980050128;-2.17489144995615;-1.16604162249083;0.924452797428347
AEG01;2011;250;;;;;;;;;;;;;;;;0;1.86;2.59;2.11;;;;;643;132;107;85;17;7;9;6.525;17;Rendzina;6.57671;49.9202062884035;9.3419867529;48.3980050128;-2.17489144995615;-1.16604162249083;0.924452797428347
AEG01;2012;261.1;;;;;;;;;;;;;;;;0;1.89;3.52;2.32;;;;;643;132;107;85;17;7;9;6.525;17;Rendzina;6.57671;49.9202062884035;9.3419867529;48.3980050128;-2.17489144995615;-1.16604162249083;0.924452797428347
AEG01;2013;500.5;;;;;;;;;;;;;;;;0;1.92;2.25;2.04;;;;;643;132;107;85;17;7;9;6.525;17;Rendzina;6.57671;49.9202062884035;9.3419867529;48.3980050128;-2.17489144995615;-1.16604162249083;0.924452797428347
AEG01;2014;537.3;;;;;;;;;;;;;;;;0;2.69;3.53;2.5;;;;;643;132;107;85;17;7;9;6.525;17;Rendzina;6.57671;49.9202062884035;9.3419867529;48.3980050128;-2.17489144995615;-1.16604162249083;0.924452797428347
AEG01;2015;449.85;;;;;;;;;;;;;;;;0;2;2.51;2.12;;;;;643;132;107;85;17;7;9;6.525;17;Rendzina;6.57671;49.9202062884035;9.3419867529;48.3980050128;-2.17489144995615;-1.16604162249083;0.924452797428347
AEG01;2016;201;;;;;;;;;;;;;;;;0;1.85;2.04;1.97;;;;;643;132;107;85;17;7;9;6.525;17;Rendzina;6.57671;49.9202062884035;9.3419867529;48.3980050128;-2.17489144995615;-1.16604162249083;0.924452797428347
AEG02;0;276.216666666667;0.6;-0.447200814495017;599.84463545799;0.685803915254941;0;82.648492622638;0.0107950000000001;1114.49957706381;1411.05976768507;2.172;32.26666667;1;0.110539091275294;0.950689021783593;-0.844250772925299;0;2.72;7.91363636363636;3.22272727272727;0.512398722979421;0;0.28186612949196;3.11293320626345;512;143;177;91;48;21;8;6.745;21;Rendzina;5.39581;71.4369765056564;9.4727841247;48.3768572731;-1.88917567920727;-0.855277129197348;0.799112555349826
AEG02;2008;1165;;;;;;;;;;;;;;;;0;2.74;5.44;2.86;;;;;512;143;177;91;48;21;8;6.745;21;Rendzina;5.39581;71.4369765056564;9.4727841247;48.3768572731;-1.88917567920727;-0.855277129197348;0.799112555349826
AEG02;2009;303.5;;;;;;;;;;;;;;;;0;2.92;8.24;3.34;;;;;512;143;177;91;48;21;8;6.745;21;Rendzina;5.39581;71.4369765056564;9.4727841247;48.3768572731;-1.88917567920727;-0.855277129197348;0.799112555349826
AEG02;2010;319;;;;;;;;;;;;;;;;0;2.92;6.86;3.13;;;;;512;143;177;91;48;21;8;6.745;21;Rendzina;5.39581;71.4369765056564;9.4727841247;48.3768572731;-1.88917567920727;-0.855277129197348;0.799112555349826
AEG02;2011;234;;;;;;;;;;;;;;;;0;2.8;6.43;3.04;;;;;512;143;177;91;48;21;8;6.745;21;Rendzina;5.39581;71.4369765056564;9.4727841247;48.3768572731;-1.88917567920727;-0.855277129197348;0.799112555349826
AEG02;2012;206.1;;;;;;;;;;;;;;;;0;2.83;5.48;2.88;;;;;512;143;177;91;48;21;8;6.745;21;Rendzina;5.39581;71.4369765056564;9.4727841247;48.3768572731;-1.88917567920727;-0.855277129197348;0.799112555349826
AEG02;2013;390.5;;;;;;;;;;;;;;;;0;1.92;3.48;2.32;;;;;512;143;177;91;48;21;8;6.745;21;Rendzina;5.39581;71.4369765056564;9.4727841247;48.3768572731;-1.88917567920727;-0.855277129197348;0.799112555349826
AEG02;2014;319.3;;;;;;;;;;;;;;;;0;2.69;7.96;3.26;;;;;512;143;177;91;48;21;8;6.745;21;Rendzina;5.39581;71.4369765056564;9.4727841247;48.3768572731;-1.88917567920727;-0.855277129197348;0.799112555349826
AEG02;2015;334.3;;;;;;;;;;;;;;;;0;3;14.18;4.14;;;;;512;143;177;91;48;21;8;6.745;21;Rendzina;5.39581;71.4369765056564;9.4727841247;48.3768572731;-1.88917567920727;-0.855277129197348;0.799112555349826
AEG02;2016;214.5;;;;;;;;;;;;;;;;0;2.78;13.22;4;;;;;512;143;177;91;48;21;8;6.745;21;Rendzina;5.39581;71.4369765056564;9.4727841247;48.3768572731;-1.88917567920727;-0.855277129197348;0.799112555349826
AEG03;0;148.733333333333;0.34;-0.176913200926962;791.512928194393;0.625442945044641;1988.4;145.418789289721;0.018920625;1690.10621892617;176.307796391937;1.126;14.63333333;0.824;-0.5977888837374;-0.383723196236598;-0.264263139081878;0.0618181818181818;1.85909090909091;1.29;1.74363636363636;0.437001814665775;0.0922338926807867;0.591247381221284;1.05769853499189;672;87;125;86;24;6;0;6.22;23;Rendzina;7.0087;59.6725191780497;9.5323787503;48.4088814832;-1.8142775486952;-1.11078115432289;0.925479108319888
AEG03;2008;640;;;;;;;;;;;;;;;;0;2.74;2.51;2.29;;;;;672;87;125;86;24;6;0;6.22;23;Rendzina;7.0087;59.6725191780497;9.5323787503;48.4088814832;-1.8142775486952;-1.11078115432289;0.925479108319888
AEG03;2009;138;;;;;;;;;;;;;;;;0;1.95;2.22;2.04;;;;;672;87;125;86;24;6;0;6.22;23;Rendzina;7.0087;59.6725191780497;9.5323787503;48.4088814832;-1.8142775486952;-1.11078115432289;0.925479108319888
AEG03;2010;152;;;;;;;;;;;;;;;;0;1.95;2.21;2.04;;;;;672;87;125;86;24;6;0;6.22;23;Rendzina;7.0087;59.6725191780497;9.5323787503;48.4088814832;-1.8142775486952;-1.11078115432289;0.925479108319888
AEG03;2011;92;;;;;;;;;;;;;;;;0;1.86;1.04;1.7;;;;;672;87;125;86;24;6;0;6.22;23;Rendzina;7.0087;59.6725191780497;9.5323787503;48.4088814832;-1.8142775486952;-1.11078115432289;0.925479108319888
AEG03;2012;203.9;;;;;;;;;;;;;;;;0.23;0.94;0;1.08;;;;;672;87;125;86;24;6;0;6.22;23;Rendzina;7.0087;59.6725191780497;9.5323787503;48.4088814832;-1.8142775486952;-1.11078115432289;0.925479108319888
AEG03;2013;214.3;;;;;;;;;;;;;;;;0;1.92;0.7;1.62;;;;;672;87;125;86;24;6;0;6.22;23;Rendzina;7.0087;59.6725191780497;9.5323787503;48.4088814832;-1.8142775486952;-1.11078115432289;0.925479108319888
AEG03;2014;197.05;;;;;;;;;;;;;;;;0.09;1.8;0;1.37;;;;;672;87;125;86;24;6;0;6.22;23;Rendzina;7.0087;59.6725191780497;9.5323787503;48.4088814832;-1.8142775486952;-1.11078115432289;0.925479108319888
AEG03;2015;144.25;;;;;;;;;;;;;;;;0.15;1;0;1.07;;;;;672;87;125;86;24;6;0;6.22;23;Rendzina;7.0087;59.6725191780497;9.5323787503;48.4088814832;-1.8142775486952;-1.11078115432289;0.925479108319888
AEG03;2016;130.5;;;;;;;;;;;;;;;;0.21;1.85;0.94;1.73;;;;;672;87;125;86;24;6;0;6.22;23;Rendzina;7.0087;59.6725191780497;9.5323787503;48.4088814832;-1.8142775486952;-1.11078115432289;0.925479108319888
AEG04;0;305.377777777778;0.88;-0.560677488020771;574.117604926866;0.638966975240001;1915.46666666667;123.881540144032;0;1738.19419554884;8.66310699751356;0.512;30.43333333;0.504;-0.830325930057556;-0.940539179427767;0.160276515079918;0.729090909090909;0.935454545454545;1.54181818181818;1.78545454545455;0.156141831208484;0.247964199928774;0;0.432002560061959;488;108;160;159;54;24;7;5.075;24;Rendzina;5.00345;70.8719454035611;9.4188891246;48.3808884549;-1.41329735396916;-1.77988525147607;-0.34397356612953
AEG04;2008;980;;;;;;;;;;;;;;;;0.87;0.91;1.14;1.71;;;;;488;108;160;159;54;24;7;5.075;24;Rendzina;5.00345;70.8719454035611;9.4188891246;48.3808884549;-1.41329735396916;-1.77988525147607;-0.34397356612953
AEG04;2009;650;;;;;;;;;;;;;;;;0.42;0.97;1.01;1.55;;;;;488;108;160;159;54;24;7;5.075;24;Rendzina;5.00345;70.8719454035611;9.4188891246;48.3808884549;-1.41329735396916;-1.77988525147607;-0.34397356612953
AEG04;2010;239;;;;;;;;;;;;;;;;0.36;0.97;1;1.53;;;;;488;108;160;159;54;24;7;5.075;24;Rendzina;5.00345;70.8719454035611;9.4188891246;48.3808884549;-1.41329735396916;-1.77988525147607;-0.34397356612953
AEG04;2011;240;;;;;;;;;;;;;;;;0.53;0.93;2;1.86;;;;;488;108;160;159;54;24;7;5.075;24;Rendzina;5.00345;70.8719454035611;9.4188891246;48.3808884549;-1.41329735396916;-1.77988525147607;-0.34397356612953
AEG04;2012;316.6;;;;;;;;;;;;;;;;1.15;0.94;1.81;1.97;;;;;488;108;160;159;54;24;7;5.075;24;Rendzina;5.00345;70.8719454035611;9.4188891246;48.3808884549;-1.41329735396916;-1.77988525147607;-0.34397356612953
AEG04;2013;330.9;;;;;;;;;;;;;;;;0.71;0.96;2.25;1.98;;;;;488;108;160;159;54;24;7;5.075;24;Rendzina;5.00345;70.8719454035611;9.4188891246;48.3808884549;-1.41329735396916;-1.77988525147607;-0.34397356612953
AEG04;2014;371.05;;;;;;;;;;;;;;;;0.97;0.9;1.25;1.77;;;;;488;108;160;159;54;24;7;5.075;24;Rendzina;5.00345;70.8719454035611;9.4188891246;48.3808884549;-1.41329735396916;-1.77988525147607;-0.34397356612953
AEG04;2015;246.35;;;;;;;;;;;;;;;;0.79;1;1.62;1.85;;;;;488;108;160;159;54;24;7;5.075;24;Rendzina;5.00345;70.8719454035611;9.4188891246;48.3808884549;-1.41329735396916;-1.77988525147607;-0.34397356612953
AEG04;2016;165;;;;;;;;;;;;;;;;0.67;0.93;1.81;1.85;;;;;488;108;160;159;54;24;7;5.075;24;Rendzina;5.00345;70.8719454035611;9.4188891246;48.3808884549;-1.41329735396916;-1.77988525147607;-0.34397356612953
AEG05;0;260.588888888889;0.938;1.6983337538174;523.883842673784;0.695219605065835;1917.6;98.1139514564252;0.000325499999999979;2178.37176208927;794.752594174924;2.106;30.93333333;0.856;-0.0411926358734694;0.610970090832185;-0.552072756372294;0.734545454545455;0.850909090909091;1.86636363636364;1.85;0.161703365617399;0.263897364801812;0.28186612949196;0.456569933802516;365;127;163;228;110;7;0;6.14;21;Rendzina;7.01538;67.1918263825983;9.4392007081;48.3958758627;-1.16624753031462;-0.270608195283359;-1.18456734627183
AEG05;2008;705;;;;;;;;;;;;;;;;1.01;0.91;1.63;1.89;;;;;365;127;163;228;110;7;0;6.14;21;Rendzina;7.01538;67.1918263825983;9.4392007081;48.3958758627;-1.16624753031462;-0.270608195283359;-1.18456734627183
AEG05;2009;259.5;;;;;;;;;;;;;;;;0.47;0.97;1.3;1.65;;;;;365;127;163;228;110;7;0;6.14;21;Rendzina;7.01538;67.1918263825983;9.4392007081;48.3958758627;-1.16624753031462;-0.270608195283359;-1.18456734627183
AEG05;2010;288;;;;;;;;;;;;;;;;0.28;0.97;1;1.5;;;;;365;127;163;228;110;7;0;6.14;21;Rendzina;7.01538;67.1918263825983;9.4392007081;48.3958758627;-1.16624753031462;-0.270608195283359;-1.18456734627183
AEG05;2011;296;;;;;;;;;;;;;;;;0.77;0.93;2;1.92;;;;;365;127;163;228;110;7;0;6.14;21;Rendzina;7.01538;67.1918263825983;9.4392007081;48.3958758627;-1.16624753031462;-0.270608195283359;-1.18456734627183
AEG05;2012;234.5;;;;;;;;;;;;;;;;0.79;0.94;1.81;1.88;;;;;365;127;163;228;110;7;0;6.14;21;Rendzina;7.01538;67.1918263825983;9.4392007081;48.3958758627;-1.16624753031462;-0.270608195283359;-1.18456734627183
AEG05;2013;313;;;;;;;;;;;;;;;;0.9;0.96;2.25;2.03;;;;;365;127;163;228;110;7;0;6.14;21;Rendzina;7.01538;67.1918263825983;9.4392007081;48.3958758627;-1.16624753031462;-0.270608195283359;-1.18456734627183
AEG05;2014;263.75;;;;;;;;;;;;;;;;0.94;0.9;1.9;1.93;;;;;365;127;163;228;110;7;0;6.14;21;Rendzina;7.01538;67.1918263825983;9.4392007081;48.3958758627;-1.16624753031462;-0.270608195283359;-1.18456734627183
AEG05;2015;241.8;;;;;;;;;;;;;;;;0.91;1;2.59;2.12;;;;;365;127;163;228;110;7;0;6.14;21;Rendzina;7.01538;67.1918263825983;9.4392007081;48.3958758627;-1.16624753031462;-0.270608195283359;-1.18456734627183
AEG05;2016;253.5;;;;;;;;;;;;;;;;0.32;0;2.64;1.72;;;;;365;127;163;228;110;7;0;6.14;21;Rendzina;7.01538;67.1918263825983;9.4392007081;48.3958758627;-1.16624753031462;-0.270608195283359;-1.18456734627183
AEG06;0;293.611111111111;0.148;0.503981300853443;547.430957481207;0.646885130220713;1224.3;116.457287427941;0.00960199665675133;2486.70055449454;630.892513313966;1.86;24.93333333;0.0600000000000001;0.16672700087344;0.327804549731783;-0.323202648555552;2.24090909090909;0.935454545454545;1.55272727272727;2.14454545454545;0.371088222379742;1.62189687368841;0;0.34505935927967;588;86;173;121;27;5;0;5.865;15;Rendzina;5.37556;44.1917713071431;9.4416781078;48.401262153;-1.87770186327452;-1.28147061140815;0.496305608839459
AEG06;2008;760;;;;;;;;;;;;;;;;5.64;0.91;1.63;2.86;;;;;588;86;173;121;27;5;0;5.865;15;Rendzina;5.37556;44.1917713071431;9.4416781078;48.401262153;-1.87770186327452;-1.28147061140815;0.496305608839459
AEG06;2009;475;;;;;;;;;;;;;;;;1.37;0.97;1.3;1.91;;;;;588;86;173;121;27;5;0;5.865;15;Rendzina;5.37556;44.1917713071431;9.4416781078;48.401262153;-1.87770186327452;-1.28147061140815;0.496305608839459
AEG06;2010;289;;;;;;;;;;;;;;;;0.97;0.97;1;1.72;;;;;588;86;173;121;27;5;0;5.865;15;Rendzina;5.37556;44.1917713071431;9.4416781078;48.401262153;-1.87770186327452;-1.28147061140815;0.496305608839459
AEG06;2011;209;;;;;;;;;;;;;;;;0.92;0.93;1.21;1.75;;;;;588;86;173;121;27;5;0;5.865;15;Rendzina;5.37556;44.1917713071431;9.4416781078;48.401262153;-1.87770186327452;-1.28147061140815;0.496305608839459
AEG06;2012;393.6;;;;;;;;;;;;;;;;0.52;0.94;2.02;1.87;;;;;588;86;173;121;27;5;0;5.865;15;Rendzina;5.37556;44.1917713071431;9.4416781078;48.401262153;-1.87770186327452;-1.28147061140815;0.496305608839459
AEG06;2013;356;;;;;;;;;;;;;;;;1.15;0.96;2.25;2.09;;;;;588;86;173;121;27;5;0;5.865;15;Rendzina;5.37556;44.1917713071431;9.4416781078;48.401262153;-1.87770186327452;-1.28147061140815;0.496305608839459
AEG06;2014;282.2;;;;;;;;;;;;;;;;2.75;0.9;1.98;2.37;;;;;588;86;173;121;27;5;0;5.865;15;Rendzina;5.37556;44.1917713071431;9.4416781078;48.401262153;-1.87770186327452;-1.28147061140815;0.496305608839459
AEG06;2015;225.9;;;;;;;;;;;;;;;;1.34;1;1.15;1.87;;;;;588;86;173;121;27;5;0;5.865;15;Rendzina;5.37556;44.1917713071431;9.4416781078;48.401262153;-1.87770186327452;-1.28147061140815;0.496305608839459
AEG06;2016;228;;;;;;;;;;;;;;;;2.21;0.93;1.22;2.09;;;;;588;86;173;121;27;5;0;5.865;15;Rendzina;5.37556;44.1917713071431;9.4416781078;48.401262153;-1.87770186327452;-1.28147061140815;0.496305608839459
AEG07;0;43.3944444444444;0.202;-0.219543290219541;477.695371683779;0.448045436744657;1960.9;147.349449422096;0.000303500000000012;884.747732289853;65.7874977494805;1.46;22.7;1;-0.62806651822351;-1.03144655463708;-0.0196543540462603;0.267272727272727;0;0;0.511818181818182;0.0748286204504747;0.07898818369838;0;0;385;131;163;133;93;90;5;7.105;16;Rendzina;7.15741;86.8626178695893;9.3768471301;48.3914209811;-1.09872529148797;-0.163733970008241;0.226061231930005
AEG07;2008;80;;;;;;;;;;;;;;;;0.22;0;0;0.47;;;;;385;131;163;133;93;90;5;7.105;16;Rendzina;7.15741;86.8626178695893;9.3768471301;48.3914209811;-1.09872529148797;-0.163733970008241;0.226061231930005
AEG07;2009;117;;;;;;;;;;;;;;;;0.34;0;0;0.58;;;;;385;131;163;133;93;90;5;7.105;16;Rendzina;7.15741;86.8626178695893;9.3768471301;48.3914209811;-1.09872529148797;-0.163733970008241;0.226061231930005
AEG07;2010;53;;;;;;;;;;;;;;;;0.32;0;0;0.57;;;;;385;131;163;133;93;90;5;7.105;16;Rendzina;7.15741;86.8626178695893;9.3768471301;48.3914209811;-1.09872529148797;-0.163733970008241;0.226061231930005
AEG07;2011;13;;;;;;;;;;;;;;;;0.19;0;0;0.44;;;;;385;131;163;133;93;90;5;7.105;16;Rendzina;7.15741;86.8626178695893;9.3768471301;48.3914209811;-1.09872529148797;-0.163733970008241;0.226061231930005
AEG07;2012;44.8;;;;;;;;;;;;;;;;0.29;0;0;0.54;;;;;385;131;163;133;93;90;5;7.105;16;Rendzina;7.15741;86.8626178695893;9.3768471301;48.3914209811;-1.09872529148797;-0.163733970008241;0.226061231930005
AEG07;2013;28.8;;;;;;;;;;;;;;;;0.18;0;0;0.43;;;;;385;131;163;133;93;90;5;7.105;16;Rendzina;7.15741;86.8626178695893;9.3768471301;48.3914209811;-1.09872529148797;-0.163733970008241;0.226061231930005
AEG07;2014;30;;;;;;;;;;;;;;;;0.18;0;0;0.42;;;;;385;131;163;133;93;90;5;7.105;16;Rendzina;7.15741;86.8626178695893;9.3768471301;48.3914209811;-1.09872529148797;-0.163733970008241;0.226061231930005
AEG07;2015;10.95;;;;;;;;;;;;;;;;0.25;0;0;0.5;;;;;385;131;163;133;93;90;5;7.105;16;Rendzina;7.15741;86.8626178695893;9.3768471301;48.3914209811;-1.09872529148797;-0.163733970008241;0.226061231930005
AEG07;2016;35.5;;;;;;;;;;;;;;;;0.51;0;0;0.72;;;;;385;131;163;133;93;90;5;7.105;16;Rendzina;7.15741;86.8626178695893;9.3768471301;48.3914209811;-1.09872529148797;-0.163733970008241;0.226061231930005
AEG08;0;153.85;0.26;2.14142605952836;762.474144516323;0.576700376870258;1930.93333333333;136.59453125003;0.00209400000000004;1872.41874363907;248.04255626122;3.212;19.66666667;1;-0.53402240968767;0.622738366840926;-0.195768926069394;0.729090909090909;0.935454545454545;0;1.28636363636364;0.110090236886448;0.285170072312107;0;0;673;132;124;63;8;0;0;6.515;12;Rendzina;6.34614;68.8555307367875;9.4921245872;48.4226402847;-2.4437268213487;-1.23008786708684;1.21944815213754
AEG08;2008;635;;;;;;;;;;;;;;;;0.85;0.91;0;1.33;;;;;673;132;124;63;8;0;0;6.515;12;Rendzina;6.34614;68.8555307367875;9.4921245872;48.4226402847;-2.4437268213487;-1.23008786708684;1.21944815213754
AEG08;2009;392;;;;;;;;;;;;;;;;1.09;0.97;0;1.44;;;;;673;132;124;63;8;0;0;6.515;12;Rendzina;6.34614;68.8555307367875;9.4921245872;48.4226402847;-2.4437268213487;-1.23008786708684;1.21944815213754
AEG08;2010;182;;;;;;;;;;;;;;;;0.9;0.97;0;1.37;;;;;673;132;124;63;8;0;0;6.515;12;Rendzina;6.34614;68.8555307367875;9.4921245872;48.4226402847;-2.4437268213487;-1.23008786708684;1.21944815213754
AEG08;2011;100;;;;;;;;;;;;;;;;0.51;0.93;0;1.2;;;;;673;132;124;63;8;0;0;6.515;12;Rendzina;6.34614;68.8555307367875;9.4921245872;48.4226402847;-2.4437268213487;-1.23008786708684;1.21944815213754
AEG08;2012;159.8;;;;;;;;;;;;;;;;0.48;0.94;0;1.19;;;;;673;132;124;63;8;0;0;6.515;12;Rendzina;6.34614;68.8555307367875;9.4921245872;48.4226402847;-2.4437268213487;-1.23008786708684;1.21944815213754
AEG08;2013;120.3;;;;;;;;;;;;;;;;1.11;0.96;0;1.44;;;;;673;132;124;63;8;0;0;6.515;12;Rendzina;6.34614;68.8555307367875;9.4921245872;48.4226402847;-2.4437268213487;-1.23008786708684;1.21944815213754
AEG08;2014;97.65;;;;;;;;;;;;;;;;0.47;0.9;0;1.17;;;;;673;132;124;63;8;0;0;6.515;12;Rendzina;6.34614;68.8555307367875;9.4921245872;48.4226402847;-2.4437268213487;-1.23008786708684;1.21944815213754
AEG08;2015;175.25;;;;;;;;;;;;;;;;0.47;1;0;1.21;;;;;673;132;124;63;8;0;0;6.515;12;Rendzina;6.34614;68.8555307367875;9.4921245872;48.4226402847;-2.4437268213487;-1.23008786708684;1.21944815213754
AEG08;2016;92;;;;;;;;;;;;;;;;0.43;0.93;0;1.16;;;;;673;132;124;63;8;0;0;6.515;12;Rendzina;6.34614;68.8555307367875;9.4921245872;48.4226402847;-2.4437268213487;-1.23008786708684;1.21944815213754
AEG09;0;107.438888888889;0.28;0.153083737671424;620.87623017373;0.449654891772199;1978.63333333333;147.429994966147;9.14999999990229e-06;1363.53400177589;34.5390698829436;2.62;22.93333333;1;-0.772034928408175;-0.504125563851638;0.00316572762689195;0.516363636363636;0;0;0.695454545454545;0.163760355585519;0.231447555285457;0;0;556;134;144;139;16;11;0;6.7;27;Rendzina;6.20493;82.6102753377443;9.5027923796;48.3946709269;-2.07199326171138;-0.585516864613196;0.332248453378115
AEG09;2008;395;;;;;;;;;;;;;;;;0.32;0;0;0.56;;;;;556;134;144;139;16;11;0;6.7;27;Rendzina;6.20493;82.6102753377443;9.5027923796;48.3946709269;-2.07199326171138;-0.585516864613196;0.332248453378115
AEG09;2009;164.5;;;;;;;;;;;;;;;;0.26;0;0;0.51;;;;;556;134;144;139;16;11;0;6.7;27;Rendzina;6.20493;82.6102753377443;9.5027923796;48.3946709269;-2.07199326171138;-0.585516864613196;0.332248453378115
AEG09;2010;149;;;;;;;;;;;;;;;;0.65;0;0;0.8;;;;;556;134;144;139;16;11;0;6.7;27;Rendzina;6.20493;82.6102753377443;9.5027923796;48.3946709269;-2.07199326171138;-0.585516864613196;0.332248453378115
AEG09;2011;32;;;;;;;;;;;;;;;;0.53;0;0;0.72;;;;;556;134;144;139;16;11;0;6.7;27;Rendzina;6.20493;82.6102753377443;9.5027923796;48.3946709269;-2.07199326171138;-0.585516864613196;0.332248453378115
AEG09;2012;89.8;;;;;;;;;;;;;;;;0.53;0;0;0.73;;;;;556;134;144;139;16;11;0;6.7;27;Rendzina;6.20493;82.6102753377443;9.5027923796;48.3946709269;-2.07199326171138;-0.585516864613196;0.332248453378115
AEG09;2013;184.2;;;;;;;;;;;;;;;;0.45;0;0;0.67;;;;;556;134;144;139;16;11;0;6.7;27;Rendzina;6.20493;82.6102753377443;9.5027923796;48.3946709269;-2.07199326171138;-0.585516864613196;0.332248453378115
AEG09;2014;184.3;;;;;;;;;;;;;;;;0.52;0;0;0.72;;;;;556;134;144;139;16;11;0;6.7;27;Rendzina;6.20493;82.6102753377443;9.5027923796;48.3946709269;-2.07199326171138;-0.585516864613196;0.332248453378115
AEG09;2015;20.7;;;;;;;;;;;;;;;;0.85;0;0;0.92;;;;;556;134;144;139;16;11;0;6.7;27;Rendzina;6.20493;82.6102753377443;9.5027923796;48.3946709269;-2.07199326171138;-0.585516864613196;0.332248453378115
AEG09;2016;45.5;;;;;;;;;;;;;;;;1.09;0;0;1.04;;;;;556;134;144;139;16;11;0;6.7;27;Rendzina;6.20493;82.6102753377443;9.5027923796;48.3946709269;-2.07199326171138;-0.585516864613196;0.332248453378115
AEG10;0;238.472222222222;0.02;0.0624293161572418;616.950151257473;0.583711507387746;1937.93333333333;142.776513075669;0.00215505000000005;1829.13342364319;568.977085990429;6.242;21.9;0.104;-0.641799116419829;0.321992323768543;-0.150462753648121;0.0154545454545455;0.944545454545455;0;0.928181818181818;0.328366741318041;0.0436613023384211;0.418075032620357;0;647;117;127;83;14;7;5;6.075;29.16326531;Rendzina;6.27307;57.1211140387374;9.212600848;48.37871287;-1.94228353022201;-1.37054084552054;0.879122835623179
AEG10;2008;625;;;;;;;;;;;;;;;;0;0.91;0;0.96;;;;;647;117;127;83;14;7;5;6.075;29.16326531;Rendzina;6.27307;57.1211140387374;9.212600848;48.37871287;-1.94228353022201;-1.37054084552054;0.879122835623179
AEG10;2009;383.5;;;;;;;;;;;;;;;;0;0.97;0;0.99;;;;;647;117;127;83;14;7;5;6.075;29.16326531;Rendzina;6.27307;57.1211140387374;9.212600848;48.37871287;-1.94228353022201;-1.37054084552054;0.879122835623179
AEG10;2010;270;;;;;;;;;;;;;;;;0;0.97;0;0.99;;;;;647;117;127;83;14;7;5;6.075;29.16326531;Rendzina;6.27307;57.1211140387374;9.212600848;48.37871287;-1.94228353022201;-1.37054084552054;0.879122835623179
AEG10;2011;102;;;;;;;;;;;;;;;;0;0.93;0;0.97;;;;;647;117;127;83;14;7;5;6.075;29.16326531;Rendzina;6.27307;57.1211140387374;9.212600848;48.37871287;-1.94228353022201;-1.37054084552054;0.879122835623179
AEG10;2012;214.4;;;;;;;;;;;;;;;;0;0.94;0;0.97;;;;;647;117;127;83;14;7;5;6.075;29.16326531;Rendzina;6.27307;57.1211140387374;9.212600848;48.37871287;-1.94228353022201;-1.37054084552054;0.879122835623179
AEG10;2013;365.2;;;;;;;;;;;;;;;;0;0.96;0;0.98;;;;;647;117;127;83;14;7;5;6.075;29.16326531;Rendzina;6.27307;57.1211140387374;9.212600848;48.37871287;-1.94228353022201;-1.37054084552054;0.879122835623179
AEG10;2014;364.85;;;;;;;;;;;;;;;;0;0;0;0;;;;;647;117;127;83;14;7;5;6.075;29.16326531;Rendzina;6.27307;57.1211140387374;9.212600848;48.37871287;-1.94228353022201;-1.37054084552054;0.879122835623179
AEG10;2015;169.6;;;;;;;;;;;;;;;;0;2;0;1.41;;;;;647;117;127;83;14;7;5;6.075;29.16326531;Rendzina;6.27307;57.1211140387374;9.212600848;48.37871287;-1.94228353022201;-1.37054084552054;0.879122835623179
AEG10;2016;111.5;;;;;;;;;;;;;;;;0.17;0.93;0;1.05;;;;;647;117;127;83;14;7;5;6.075;29.16326531;Rendzina;6.27307;57.1211140387374;9.212600848;48.37871287;-1.94228353022201;-1.37054084552054;0.879122835623179
